Station,Year,Month,Precipitation
BRI805,1990,2,2.18
BRI805,1990,3,
BRI805,1990,4,2.28
BRI805,1990,5,1.68
BRI805,1990,6,3.93
BRI805,1990,7,1.23
BRI805,1990,8,5.9
BRI805,1990,9,1.31
BRI805,1990,10,4.32
BRI805,1990,11,8.48
BRI805,1990,12,1.63
BRI805,1991,1,2.26
BRI805,1991,2,0.62
BRI805,1991,3,5.78
BRI805,1991,4,2.96
BRI805,1991,5,3.23
BRI805,1991,6,2.55
BRI805,1991,7,2.22
BRI805,1991,8,4.22
BRI805,1991,9,2.85
BRI805,1991,10,2.36
BRI805,1991,11,1.04
BRI805,1991,12,1.36
BRI805,1992,1,7.05
BRI805,1992,2,3.12
BRI805,1992,3,3.73
BRI805,1992,4,
BRI805,1992,5,2.3
BRI805,1992,6,4.43
BRI805,1992,7,1.83
BRI805,1992,8,
BRI805,1992,9,2.81
BRI805,1992,10,2.15
BRI805,1992,11,7.84
BRI805,1992,12,2.13
BRI805,1993,1,5.26
BRI805,1993,2,4.47
BRI805,1993,3,1.69
BRI805,1993,4,5.4
BRI805,1993,5,4.52
BRI805,1993,6,3.18
BRI805,1993,7,
BRI805,1993,8,3.43
BRI805,1993,9,4.96
BRI805,1993,10,3.28
BRI805,1993,11,
BRI805,1993,12,3.08
BRI805,1994,1,1.69
BRI805,1994,2,3.08
BRI805,1994,3,2.15
BRI805,1994,4,5.34
BRI805,1994,5,3.04
BRI805,1994,6,3.8
BRI805,1994,7,3.63
BRI805,1994,8,2.87
BRI805,1994,9,2.72
BRI805,1994,10,2.4
BRI805,1994,11,4.13
BRI805,1994,12,4.32
BRI805,1995,1,2.57
BRI805,1995,2,3.78
BRI805,1995,3,1.97
BRI805,1995,4,2.75
BRI805,1995,5,4.85
BRI805,1995,6,5.41
BRI805,1995,7,2.45
BRI805,1995,8,2.6
BRI805,1995,9,1.05
BRI805,1995,10,2.04
BRI805,1995,11,4.84
BRI805,1995,12,3.02
BRI805,1996,1,1.34
BRI805,1996,2,2.05
BRI805,1996,3,3.39
BRI805,1996,4,3.72
BRI805,1996,5,2.84
BRI805,1996,6,4.17
BRI805,1996,7,4.84
BRI805,1996,8,2.8
BRI805,1996,9,4.62
BRI805,1996,10,4.41
BRI805,1996,11,2.11
BRI805,1996,12,4.19
BRI805,1997,1,3.49
BRI805,1997,2,4.84
BRI805,1997,3,3.81
BRI805,1997,4,4.83
BRI805,1997,5,3.7
BRI805,1997,6,3.86
BRI805,1997,7,3.44
BRI805,1997,8,3.46
BRI805,1997,9,2.96
BRI805,1997,10,2.22
BRI805,1997,11,9.51
BRI805,1997,12,5.69
BRI805,1998,1,5.98
BRI805,1998,2,5.49
BRI805,1998,3,3.08
BRI805,1998,4,1.64
BRI805,1998,5,2.68
BRI805,1998,6,2.74
BRI805,1998,7,2.65
BRI805,1998,8,1.68
BRI805,1998,9,4.62
BRI805,1998,10,1.06
BRI805,1998,11,6.68
BRI805,1998,12,1.87
BRI805,1999,1,4.65
BRI805,1999,2,7.59
BRI805,1999,3,1.63
BRI805,1999,4,2.28
BRI805,1999,5,0.65
BRI805,1999,6,5.18
BRI805,1999,7,2.79
BRI805,1999,8,3.14
BRI805,1999,9,2.5
BRI805,1999,10,1.97
BRI805,1999,11,4.49
BRI805,1999,12,2.77
BRI805,2000,1,2.3
BRI805,2000,2,1.06
BRI805,2000,3,1.29
BRI805,2000,4,6.19
BRI805,2000,5,3.15
BRI805,2000,6,3.69
BRI805,2000,7,2.42
BRI805,2000,8,1.87
BRI805,2000,9,4.31
BRI805,2000,10,1.39
BRI805,2000,11,
BRI805,2000,12,2.93
BRI805,2001,1,2.06
BRI805,2001,2,7.27
BRI805,2001,3,1.91
BRI805,2001,4,4.75
BRI805,2001,5,4.46
BRI805,2001,6,1.51
BRI805,2001,7,4.2
BRI805,2001,8,4.41
BRI805,2001,9,4.3
BRI805,2001,10,
BRI805,2001,11,2.04
BRI805,2001,12,4.6
BRI805,2002,1,3.11
BRI805,2002,2,
BRI805,2002,3,
BRI805,2002,4,
BRI805,2002,5,1.21
BRI805,2002,6,4.86
BRI805,2002,7,3.69
BRI805,2002,8,2.06
BRI805,2002,9,1.64
BRI805,2002,10,2.58
BRI805,2002,11,1.23
BRI805,2002,12,3.68
BRI805,2003,1,5.33
BRI805,2003,2,3.79
BRI805,2003,3,2.27
BRI805,2003,4,2.46
BRI805,2003,5,3.15
BRI805,2003,6,3.32
BRI805,2003,7,3.06
BRI805,2003,8,4.58
BRI805,2003,9,2.43
BRI805,2003,10,2.43
BRI805,2003,11,2.94
BRI805,2003,12,4.14
BRI805,2004,1,2.75
BRI805,2004,2,2.75
BRI805,2004,3,1.37
BRI805,2004,4,2.31
BRI805,2004,5,2.39
BRI805,2004,6,5.77
BRI805,2004,7,2.77
BRI805,2004,8,2.9
BRI805,2004,9,3.32
BRI805,2004,10,1.94
BRI805,2004,11,2.46
BRI805,2004,12,2.12
BRI805,2005,1,3.2
BRI805,2005,2,3.26
BRI805,2005,3,2.71
BRI805,2005,4,3.01
BRI805,2005,5,2.13
BRI805,2005,6,1.92
BRI805,2005,7,2.9
BRI805,2005,8,2.2
BRI805,2005,9,1.84
BRI805,2005,10,2.61
BRI805,2005,11,0.98
BRI805,2005,12,1.85
BRI805,2006,1,2.97
BRI805,2006,2,3.11
BRI805,2006,3,1.8
BRI805,2006,4,2.13
BRI805,2006,5,2.46
BRI805,2006,6,3.37
BRI805,2006,7,3.95
BRI805,2006,8,3.15
BRI805,2006,9,2.76
BRI805,2006,10,2.3
BRI805,2006,11,3.25
BRI805,2006,12,4.06
BRI805,2007,1,1.3
BRI805,2007,2,2.78
BRI805,2007,3,2.44
BRI805,2007,4,3.4
BRI805,2007,5,1.93
BRI805,2007,6,4.41
BRI805,2007,7,2.53
BRI805,2007,8,3.2
BRI805,2007,9,3.3
BRI805,2007,10,3.69
BRI805,2007,11,2.89
BRI805,2007,12,1.56
BRI805,2008,1,5.29
BRI805,2008,2,6.04
BRI805,2008,3,4.49
BRI805,2008,4,6.07
BRI805,2008,5,1.96
BRI805,2008,6,3.11
BRI805,2008,7,3.49
BRI805,2008,8,2.76
BRI805,2008,9,2.31
BRI805,2008,10,2.01
BRI805,2008,11,3.33
BRI805,2008,12,0.9
BRI805,2009,1,6.02
BRI805,2009,2,1.93
BRI805,2009,3,4.0
BRI805,2009,4,7.05
BRI805,2009,5,2.04
BRI805,2009,6,3.49
BRI805,2009,7,0.11
BRI805,2009,8,4.19
BRI805,2009,9,2.74
BRI805,2009,10,4.73
BRI805,2009,11,1.79
BRI805,2009,12,2.27
BRI805,2010,1,3.92
BRI805,2010,2,2.7
BRI805,2010,3,2.8
BRI805,2010,4,3.69
BRI805,2010,5,1.69
BRI805,2010,6,4.45
BRI805,2010,7,4.36
BRI805,2010,8,2.98
BRI805,2010,9,1.78
BRI805,2010,10,1.66
BRI805,2010,11,4.18
BRI805,2010,12,1.65
BRI805,2011,1,2.92
BRI805,2011,2,2.86
BRI805,2011,3,2.24
BRI805,2011,4,9.95
BRI805,2011,5,1.46
BRI805,2011,6,5.8
BRI805,2011,7,4.89
BRI805,2011,8,1.83
BRI805,2011,9,4.26
BRI805,2011,10,3.95
BRI805,2011,11,2.83
BRI805,2011,12,3.56
BRI805,2012,1,2.16
BRI805,2012,2,4.2
BRI805,2012,3,3.48
BRI805,2012,4,2.33
BRI805,2012,5,6.07
BRI805,2012,6,2.96
BRI805,2012,7,3.15
BRI805,2012,8,2.46
BRI805,2012,9,1.53
BRI805,2012,10,5.4
BRI805,2012,11,2.7
BRI805,2012,12,2.94
BRI805,2013,1,2.42
BRI805,2013,2,2.76
BRI805,2013,3,4.82
BRI805,2013,4,2.07
BRI805,2013,5,3.2
BRI805,2013,6,2.67
BRI805,2013,7,2.95
BRI805,2013,8,8.12
BRI805,2013,9,2.27
BRI805,2013,10,3.96
BRI805,2013,11,3.81
BRI805,2013,12,1.11
BRI805,2014,1,6.4
BRI805,2014,2,4.44
BRI805,2014,3,3.71
BRI805,2014,4,
BRI805,2014,5,3.63
BRI805,2014,6,3.47
BRI805,2014,7,3.41
BRI805,2014,8,1.48
BRI805,2014,9,5.29
BRI805,2014,10,5.11
BRI805,2014,11,4.48
BRI805,2014,12,5.04
BRI805,2015,1,2.22
BRI805,2015,2,2.79
BRI805,2015,3,2.66
BRI805,2015,4,2.82
BRI805,2015,5,2.27
BRI805,2015,6,2.48
BRI805,2015,7,3.24
BRI805,2015,8,0.91
BRI805,2015,9,7.53
BRI805,2015,10,3.41
BRI805,2015,11,4.27
BRI805,2015,12,7.07
BRO803,1894,1,1.89
BRO803,1894,2,3.61
BRO803,1894,3,0.15
BRO803,1894,4,3.26
BRO803,1894,5,2.57
BRO803,1894,6,4.05
BRO803,1894,7,1.89
BRO803,1894,8,2.27
BRO803,1894,9,3.88
BRO803,1894,10,2.57
BRO803,1894,11,2.44
BRO803,1894,12,3.07
BRO803,1895,1,1.72
BRO803,1895,2,4.03
BRO803,1895,3,3.01
BRO803,1895,4,3.39
BRO803,1895,5,2.94
BRO803,1895,6,2.62
BRO803,1895,7,4.43
BRO803,1895,8,1.52
BRO803,1895,9,3.32
BRO803,1895,10,2.94
BRO803,1895,11,2.43
BRO803,1895,12,9.74
BRO803,1896,1,1.83
BRO803,1896,2,6.0
BRO803,1896,3,4.51
BRO803,1896,4,1.0
BRO803,1896,5,4.79
BRO803,1896,6,4.27
BRO803,1896,7,3.55
BRO803,1896,8,1.95
BRO803,1896,9,3.99
BRO803,1896,10,3.03
BRO803,1896,11,2.65
BRO803,1896,12,2.85
BRO803,1897,1,1.24
BRO803,1897,2,4.75
BRO803,1897,3,3.73
BRO803,1897,4,3.3
BRO803,1897,5,2.82
BRO803,1897,6,3.5
BRO803,1897,7,4.92
BRO803,1897,8,1.8
BRO803,1897,9,
BRO803,1897,10,
BRO803,1897,11,
BRO803,1897,12,
BRO803,1898,1,
BRO803,1898,2,
BRO803,1898,3,
BRO803,1898,4,
BRO803,1898,5,
BRO803,1898,6,
BRO803,1898,7,
BRO803,1898,8,
BRO803,1898,9,
BRO803,1898,10,
BRO803,1898,11,3.93
BRO803,1898,12,1.44
BRO803,1899,1,2.99
BRO803,1899,2,2.56
BRO803,1899,3,1.89
BRO803,1899,4,9.38
BRO803,1899,5,2.2
BRO803,1899,6,5.76
BRO803,1899,7,4.91
BRO803,1899,8,
BRO803,1899,9,
BRO803,1899,10,
BRO803,1899,11,
BRO803,1899,12,
BRO803,1900,1,4.06
BRO803,1900,2,3.59
BRO803,1900,3,2.56
BRO803,1900,4,2.9
BRO803,1900,5,5.69
BRO803,1900,6,2.5
BRO803,1900,7,6.51
BRO803,1900,8,4.74
BRO803,1900,9,1.36
BRO803,1900,10,5.24
BRO803,1900,11,2.14
BRO803,1900,12,4.96
BRO803,1901,1,8.81
BRO803,1901,2,5.8
BRO803,1901,3,1.2
BRO803,1901,4,7.1
BRO803,1901,5,4.94
BRO803,1901,6,4.13
BRO803,1901,7,1.72
BRO803,1901,8,4.0
BRO803,1901,9,3.83
BRO803,1901,10,4.17
BRO803,1901,11,5.87
BRO803,1901,12,4.38
BRO803,1902,1,2.77
BRO803,1902,2,2.86
BRO803,1902,3,2.81
BRO803,1902,4,2.71
BRO803,1902,5,4.12
BRO803,1902,6,4.51
BRO803,1902,7,2.84
BRO803,1902,8,3.04
BRO803,1902,9,3.38
BRO803,1902,10,5.61
BRO803,1902,11,1.86
BRO803,1902,12,3.46
BRO803,1903,1,1.96
BRO803,1903,2,3.52
BRO803,1903,3,1.95
BRO803,1903,4,5.78
BRO803,1903,5,2.89
BRO803,1903,6,3.96
BRO803,1903,7,4.23
BRO803,1903,8,3.43
BRO803,1903,9,2.63
BRO803,1903,10,2.14
BRO803,1903,11,3.84
BRO803,1903,12,3.67
BRO803,1904,1,3.08
BRO803,1904,2,2.36
BRO803,1904,3,1.22
BRO803,1904,4,2.95
BRO803,1904,5,4.24
BRO803,1904,6,5.71
BRO803,1904,7,2.38
BRO803,1904,8,2.87
BRO803,1904,9,1.75
BRO803,1904,10,2.16
BRO803,1904,11,4.45
BRO803,1904,12,2.86
BRO803,1905,1,1.47
BRO803,1905,2,2.52
BRO803,1905,3,4.55
BRO803,1905,4,4.07
BRO803,1905,5,3.48
BRO803,1905,6,6.28
BRO803,1905,7,5.3
BRO803,1905,8,3.27
BRO803,1905,9,4.5
BRO803,1905,10,4.46
BRO803,1905,11,2.68
BRO803,1905,12,3.57
BRO803,1906,1,4.06
BRO803,1906,2,5.87
BRO803,1906,3,3.17
BRO803,1906,4,4.5
BRO803,1906,5,3.44
BRO803,1906,6,4.93
BRO803,1906,7,2.59
BRO803,1906,8,3.12
BRO803,1906,9,3.41
BRO803,1906,10,1.2
BRO803,1906,11,7.53
BRO803,1906,12,5.7
BRO803,1907,1,5.4
BRO803,1907,2,6.19
BRO803,1907,3,3.77
BRO803,1907,4,2.51
BRO803,1907,5,3.28
BRO803,1907,6,2.55
BRO803,1907,7,2.74
BRO803,1907,8,1.76
BRO803,1907,9,4.26
BRO803,1907,10,1.35
BRO803,1907,11,6.29
BRO803,1907,12,3.4
BRO803,1908,1,5.19
BRO803,1908,2,6.58
BRO803,1908,3,2.13
BRO803,1908,4,3.09
BRO803,1908,5,0.71
BRO803,1908,6,6.06
BRO803,1908,7,3.02
BRO803,1908,8,3.76
BRO803,1908,9,1.89
BRO803,1908,10,2.38
BRO803,1908,11,4.63
BRO803,1908,12,3.33
BRO803,1909,1,2.92
BRO803,1909,2,3.49
BRO803,1909,3,2.14
BRO803,1909,4,7.73
BRO803,1909,5,4.76
BRO803,1909,6,4.83
BRO803,1909,7,2.34
BRO803,1909,8,2.16
BRO803,1909,9,3.82
BRO803,1909,10,2.1
BRO803,1909,11,4.46
BRO803,1909,12,2.64
BRO803,1910,1,2.25
BRO803,1910,2,7.18
BRO803,1910,3,2.36
BRO803,1910,4,4.98
BRO803,1910,5,4.1
BRO803,1910,6,1.0
BRO803,1910,7,6.56
BRO803,1910,8,5.73
BRO803,1910,9,3.96
BRO803,1910,10,
BRO803,1910,11,4.53
BRO803,1910,12,3.19
BRO803,1911,1,3.37
BRO803,1911,2,4.0
BRO803,1911,3,2.09
BRO803,1911,4,2.74
BRO803,1911,5,2.17
BRO803,1911,6,3.73
BRO803,1911,7,3.37
BRO803,1911,8,3.23
BRO803,1911,9,3.36
BRO803,1911,10,1.49
BRO803,1911,11,2.46
BRO803,1911,12,2.84
BRO803,1912,1,4.23
BRO803,1912,2,1.74
BRO803,1912,3,4.12
BRO803,1912,4,1.05
BRO803,1912,5,2.3
BRO803,1912,6,3.81
BRO803,1912,7,2.82
BRO803,1912,8,1.43
BRO803,1912,9,1.87
BRO803,1912,10,3.53
BRO803,1912,11,2.87
BRO803,1912,12,4.9
BRO803,1913,1,4.43
BRO803,1913,2,3.44
BRO803,1913,3,4.15
BRO803,1913,4,3.66
BRO803,1913,5,4.25
BRO803,1913,6,1.16
BRO803,1913,7,3.06
BRO803,1913,8,2.47
BRO803,1913,9,4.12
BRO803,1913,10,3.55
BRO803,1913,11,3.53
BRO803,1913,12,2.72
BRO803,1914,1,4.06
BRO803,1914,2,3.52
BRO803,1914,3,2.71
BRO803,1914,4,3.45
BRO803,1914,5,0.71
BRO803,1914,6,7.23
BRO803,1914,7,4.61
BRO803,1914,8,3.79
BRO803,1914,9,5.17
BRO803,1914,10,2.06
BRO803,1914,11,3.49
BRO803,1914,12,3.31
BRO803,1915,1,2.45
BRO803,1915,2,2.4
BRO803,1915,3,2.85
BRO803,1915,4,3.42
BRO803,1915,5,0.82
BRO803,1915,6,7.44
BRO803,1915,7,3.07
BRO803,1915,8,4.95
BRO803,1915,9,6.74
BRO803,1915,10,2.0
BRO803,1915,11,2.73
BRO803,1915,12,0.33
BRO803,1916,1,3.06
BRO803,1916,2,2.59
BRO803,1916,3,3.02
BRO803,1916,4,2.0
BRO803,1916,5,2.54
BRO803,1916,6,4.06
BRO803,1916,7,2.35
BRO803,1916,8,2.59
BRO803,1916,9,2.5
BRO803,1916,10,1.77
BRO803,1916,11,6.13
BRO803,1916,12,3.77
BRO803,1917,1,3.5
BRO803,1917,2,1.81
BRO803,1917,3,2.95
BRO803,1917,4,4.61
BRO803,1917,5,1.6
BRO803,1917,6,3.05
BRO803,1917,7,2.68
BRO803,1917,8,2.31
BRO803,1917,9,7.33
BRO803,1917,10,1.95
BRO803,1917,11,5.36
BRO803,1917,12,4.62
BRO803,1918,1,0.85
BRO803,1918,2,5.12
BRO803,1918,3,4.34
BRO803,1918,4,3.55
BRO803,1918,5,3.48
BRO803,1918,6,4.88
BRO803,1918,7,2.41
BRO803,1918,8,3.86
BRO803,1918,9,2.86
BRO803,1918,10,4.92
BRO803,1918,11,3.0
BRO803,1918,12,2.57
BRO803,1919,1,1.49
BRO803,1919,2,2.37
BRO803,1919,3,1.72
BRO803,1919,4,4.35
BRO803,1919,5,2.84
BRO803,1919,6,2.57
BRO803,1919,7,3.44
BRO803,1919,8,2.34
BRO803,1919,9,2.48
BRO803,1919,10,1.83
BRO803,1919,11,3.3
BRO803,1919,12,2.25
BRO803,1920,1,2.94
BRO803,1920,2,3.56
BRO803,1920,3,2.34
BRO803,1920,4,2.08
BRO803,1920,5,3.82
BRO803,1920,6,4.14
BRO803,1920,7,2.38
BRO803,1920,8,2.91
BRO803,1920,9,1.41
BRO803,1920,10,2.08
BRO803,1920,11,4.03
BRO803,1920,12,3.28
BRO803,1921,1,1.63
BRO803,1921,2,1.8
BRO803,1921,3,3.18
BRO803,1921,4,4.02
BRO803,1921,5,3.81
BRO803,1921,6,2.96
BRO803,1921,7,3.39
BRO803,1921,8,2.72
BRO803,1921,9,2.41
BRO803,1921,10,4.79
BRO803,1921,11,1.59
BRO803,1921,12,3.73
BRO803,1922,1,3.22
BRO803,1922,2,4.79
BRO803,1922,3,2.9
BRO803,1922,4,4.72
BRO803,1922,5,3.32
BRO803,1922,6,3.4
BRO803,1922,7,3.69
BRO803,1922,8,4.38
BRO803,1922,9,2.67
BRO803,1922,10,1.83
BRO803,1922,11,5.71
BRO803,1922,12,4.02
BRO803,1923,1,4.88
BRO803,1923,2,5.22
BRO803,1923,3,2.5
BRO803,1923,4,3.49
BRO803,1923,5,3.47
BRO803,1923,6,2.86
BRO803,1923,7,2.75
BRO803,1923,8,3.85
BRO803,1923,9,3.5
BRO803,1923,10,0.85
BRO803,1923,11,7.78
BRO803,1923,12,1.3
BRO803,1924,1,4.62
BRO803,1924,2,7.22
BRO803,1924,3,2.19
BRO803,1924,4,3.35
BRO803,1924,5,0.44
BRO803,1924,6,4.02
BRO803,1924,7,2.86
BRO803,1924,8,4.27
BRO803,1924,9,1.91
BRO803,1924,10,2.03
BRO803,1924,11,3.78
BRO803,1924,12,2.31
BRO803,1925,1,3.31
BRO803,1925,2,3.31
BRO803,1925,3,1.84
BRO803,1925,4,4.44
BRO803,1925,5,3.87
BRO803,1925,6,3.08
BRO803,1925,7,2.72
BRO803,1925,8,1.66
BRO803,1925,9,4.32
BRO803,1925,10,1.7
BRO803,1925,11,2.78
BRO803,1925,12,
BRO803,1926,1,2.44
BRO803,1926,2,9.09
BRO803,1926,3,1.77
BRO803,1926,4,5.07
BRO803,1926,5,4.51
BRO803,1926,6,0.56
BRO803,1926,7,6.97
BRO803,1926,8,3.97
BRO803,1926,9,2.89
BRO803,1926,10,
BRO803,1926,11,4.11
BRO803,1926,12,3.1
BRO803,1927,1,1.87
BRO803,1927,2,2.59
BRO803,1927,3,2.53
BRO803,1927,4,5.03
BRO803,1927,5,3.23
BRO803,1927,6,3.42
BRO803,1927,7,2.6
BRO803,1927,8,2.36
BRO803,1927,9,2.7
BRO803,1927,10,2.33
BRO803,1927,11,2.9
BRO803,1927,12,3.83
BRO803,1928,1,3.32
BRO803,1928,2,3.24
BRO803,1928,3,2.16
BRO803,1928,4,2.73
BRO803,1928,5,4.05
BRO803,1928,6,4.17
BRO803,1928,7,2.02
BRO803,1928,8,2.6
BRO803,1928,9,1.35
BRO803,1928,10,2.32
BRO803,1928,11,4.74
BRO803,1928,12,3.38
BRO803,1929,1,1.54
BRO803,1929,2,1.84
BRO803,1929,3,3.28
BRO803,1929,4,3.81
BRO803,1929,5,3.27
BRO803,1929,6,4.2
BRO803,1929,7,3.7
BRO803,1929,8,3.25
BRO803,1929,9,3.78
BRO803,1929,10,4.63
BRO803,1929,11,1.69
BRO803,1929,12,4.73
BRO803,1930,1,3.47
BRO803,1930,2,4.73
BRO803,1930,3,3.64
BRO803,1930,4,4.81
BRO803,1930,5,3.65
BRO803,1930,6,3.96
BRO803,1930,7,3.73
BRO803,1930,8,4.91
BRO803,1930,9,2.3
BRO803,1930,10,1.43
BRO803,1930,11,4.0
BRO803,1930,12,4.1
BRO803,1931,1,
BRO803,1931,2,
BRO803,1931,3,2.5
BRO803,1931,4,2.55
BRO803,1931,5,3.72
BRO803,1931,6,0.97
BRO803,1931,7,2.67
BRO803,1931,8,3.02
BRO803,1931,9,2.56
BRO803,1931,10,0.66
BRO803,1931,11,6.72
BRO803,1931,12,1.69
BRO803,1932,1,4.34
BRO803,1932,2,6.47
BRO803,1932,3,2.04
BRO803,1932,4,3.55
BRO803,1932,5,0.35
BRO803,1932,6,2.07
BRO803,1932,7,1.73
BRO803,1932,8,1.61
BRO803,1932,9,1.16
BRO803,1932,10,2.39
BRO803,1932,11,8.7
BRO803,1932,12,4.04
BRO803,1933,1,2.52
BRO803,1933,2,1.34
BRO803,1933,3,1.72
BRO803,1933,4,4.45
BRO803,1933,5,3.97
BRO803,1933,6,3.51
BRO803,1933,7,2.53
BRO803,1933,8,2.19
BRO803,1933,9,
BRO803,1933,10,1.64
BRO803,1933,11,
BRO803,1933,12,2.8
BRO803,1934,1,2.09
BRO803,1934,2,2.69
BRO803,1934,3,2.05
BRO803,1934,4,3.83
BRO803,1934,5,
BRO803,1934,6,0.61
BRO803,1934,7,4.74
BRO803,1934,8,4.32
BRO803,1934,9,
BRO803,1934,10,3.18
BRO803,1934,11,
BRO803,1934,12,3.31
BRO803,1935,1,3.26
BRO803,1935,2,1.18
BRO803,1935,3,8.29
BRO803,1935,4,5.29
BRO803,1935,5,2.95
BRO803,1935,6,1.81
BRO803,1935,7,2.96
BRO803,1935,8,5.01
BRO803,1935,9,1.93
BRO803,1935,10,6.71
BRO803,1935,11,3.53
BRO803,1935,12,1.12
BRO803,1936,1,4.45
BRO803,1936,2,2.77
BRO803,1936,3,5.28
BRO803,1936,4,4.09
BRO803,1936,5,6.82
BRO803,1936,6,1.04
BRO803,1936,7,5.73
BRO803,1936,8,4.92
BRO803,1936,9,3.72
BRO803,1936,10,1.89
BRO803,1936,11,3.27
BRO803,1936,12,3.23
BRO803,1937,1,4.08
BRO803,1937,2,5.11
BRO803,1937,3,4.43
BRO803,1937,4,3.2
BRO803,1937,5,2.24
BRO803,1937,6,3.77
BRO803,1937,7,3.52
BRO803,1937,8,4.3
BRO803,1937,9,5.37
BRO803,1937,10,3.15
BRO803,1937,11,3.05
BRO803,1937,12,3.59
BRO803,1938,1,7.43
BRO803,1938,2,3.95
BRO803,1938,3,3.69
BRO803,1938,4,2.17
BRO803,1938,5,3.3
BRO803,1938,6,2.25
BRO803,1938,7,7.03
BRO803,1938,8,3.87
BRO803,1938,9,3.74
BRO803,1938,10,4.68
BRO803,1938,11,2.68
BRO803,1938,12,4.64
BRO803,1939,1,1.82
BRO803,1939,2,4.27
BRO803,1939,3,4.12
BRO803,1939,4,3.26
BRO803,1939,5,4.44
BRO803,1939,6,1.74
BRO803,1939,7,3.14
BRO803,1939,8,4.54
BRO803,1939,9,6.69
BRO803,1939,10,1.61
BRO803,1939,11,3.88
BRO803,1939,12,1.65
BRO803,1940,1,2.65
BRO803,1940,2,5.14
BRO803,1940,3,3.7
BRO803,1940,4,1.58
BRO803,1940,5,2.51
BRO803,1940,6,2.73
BRO803,1940,7,4.57
BRO803,1940,8,4.71
BRO803,1940,9,5.64
BRO803,1940,10,4.45
BRO803,1940,11,3.23
BRO803,1940,12,4.22
BRO803,1941,1,5.53
BRO803,1941,2,1.77
BRO803,1941,3,5.33
BRO803,1941,4,3.65
BRO803,1941,5,4.56
BRO803,1941,6,3.41
BRO803,1941,7,4.92
BRO803,1941,8,3.22
BRO803,1941,9,5.33
BRO803,1941,10,2.89
BRO803,1941,11,4.54
BRO803,1941,12,4.79
BRO803,1942,1,1.77
BRO803,1942,2,
BRO803,1942,3,5.68
BRO803,1942,4,5.51
BRO803,1942,5,6.59
BRO803,1942,6,3.02
BRO803,1942,7,3.84
BRO803,1942,8,3.99
BRO803,1942,9,3.06
BRO803,1942,10,2.67
BRO803,1942,11,2.97
BRO803,1942,12,4.22
BRO803,1943,1,1.07
BRO803,1943,2,7.93
BRO803,1943,3,3.25
BRO803,1943,4,6.15
BRO803,1943,5,7.8
BRO803,1943,6,2.91
BRO803,1943,7,3.55
BRO803,1943,8,0.71
BRO803,1943,9,5.46
BRO803,1943,10,3.45
BRO803,1943,11,5.21
BRO803,1943,12,2.03
BRO803,1944,1,2.31
BRO803,1944,2,4.42
BRO803,1944,3,4.0
BRO803,1944,4,3.28
BRO803,1944,5,3.53
BRO803,1944,6,
BRO803,1944,7,6.82
BRO803,1944,8,6.02
BRO803,1944,9,3.7
BRO803,1944,10,2.68
BRO803,1944,11,2.3
BRO803,1944,12,5.76
BRO803,1945,1,1.76
BRO803,1945,2,4.1
BRO803,1945,3,3.46
BRO803,1945,4,2.78
BRO803,1945,5,8.17
BRO803,1945,6,2.37
BRO803,1945,7,5.07
BRO803,1945,8,5.07
BRO803,1945,9,0.7
BRO803,1945,10,6.97
BRO803,1945,11,5.47
BRO803,1945,12,6.17
BRO803,1946,1,
BRO803,1946,2,1.7
BRO803,1946,3,3.59
BRO803,1946,4,2.83
BRO803,1946,5,1.55
BRO803,1946,6,1.69
BRO803,1946,7,1.53
BRO803,1946,8,2.3
BRO803,1946,9,4.25
BRO803,1946,10,3.91
BRO803,1946,11,2.79
BRO803,1946,12,2.38
BRO803,1947,1,3.61
BRO803,1947,2,4.03
BRO803,1947,3,3.93
BRO803,1947,4,2.83
BRO803,1947,5,2.92
BRO803,1947,6,1.95
BRO803,1947,7,3.74
BRO803,1947,8,3.53
BRO803,1947,9,0.93
BRO803,1947,10,3.49
BRO803,1947,11,2.57
BRO803,1947,12,4.88
BRO803,1948,1,3.22
BRO803,1948,2,4.28
BRO803,1948,3,3.41
BRO803,1948,4,2.75
BRO803,1948,5,2.85
BRO803,1948,6,3.81
BRO803,1948,7,3.47
BRO803,1948,8,1.1
BRO803,1948,9,4.11
BRO803,1948,10,4.09
BRO803,1948,11,3.88
BRO803,1948,12,4.07
BRO803,1949,1,2.87
BRO803,1949,2,2.72
BRO803,1949,3,3.46
BRO803,1949,4,3.28
BRO803,1949,5,2.27
BRO803,1949,6,1.19
BRO803,1949,7,2.46
BRO803,1949,8,1.17
BRO803,1949,9,8.78
BRO803,1949,10,2.94
BRO803,1949,11,4.16
BRO803,1949,12,7.77
BRO803,1950,1,1.99
BRO803,1950,2,3.2
BRO803,1950,3,0.17
BRO803,1950,4,3.74
BRO803,1950,5,2.55
BRO803,1950,6,4.11
BRO803,1950,7,1.92
BRO803,1950,8,1.93
BRO803,1950,9,2.79
BRO803,1950,10,2.49
BRO803,1950,11,3.58
BRO803,1950,12,2.64
BRO803,1951,1,2.12
BRO803,1951,2,2.64
BRO803,1951,3,3.82
BRO803,1951,4,3.31
BRO803,1951,5,2.15
BRO803,1951,6,2.17
BRO803,1951,7,3.61
BRO803,1951,8,1.71
BRO803,1951,9,3.03
BRO803,1951,10,2.23
BRO803,1951,11,2.25
BRO803,1951,12,10.8
BRO803,1952,1,0.92
